Node Number,X,Y,Z,Weight
0,-8.5,-7.794228634059947,0.0,-0.8592532089033494
1,-9.0,-6.928203230275509,0.0,-0.935104530157872
2,-8.5,-6.06217782649107,0.0,-0.8497593056327711
3,-9.0,-5.196152422706632,0.0,-0.8234851411895028
4,-8.5,-4.330127018922193,0.0,-0.1143632825177604
5,-9.0,-3.4641016151377544,0.0,-0.2171294532881064
6,-8.5,-2.598076211353316,0.0,0.5112026723746665
7,-9.0,-1.7320508075688772,0.0,0.256719655795026
8,-8.5,-0.8660254037844386,0.0,0.7712319401165738
9,-9.0,0.0,0.0,0.4121184852417566
10,-8.5,0.8660254037844386,0.0,0.7712319401165738
11,-9.0,1.7320508075688772,0.0,0.256719655795026
12,-8.5,2.598076211353316,0.0,0.5112026723746665
13,-9.0,3.4641016151377544,0.0,-0.2171294532881064
14,-8.5,4.330127018922193,0.0,-0.1143632825177604
15,-9.0,5.196152422706632,0.0,-0.8234851411895028
16,-8.5,6.06217782649107,0.0,-0.8497593056327711
17,-9.0,6.928203230275509,0.0,-0.935104530157872
18,-7.5,-7.794228634059947,0.0,-0.9840363888387288
19,-8.0,-6.928203230275509,0.0,-0.91609375282783
20,-7.5,-6.06217782649107,0.0,-0.2171294532881064
21,-8.0,-5.196152422706632,0.0,-0.1143632825177604
22,-7.5,-4.330127018922193,0.0,0.6921934864921443
23,-8.0,-3.4641016151377544,0.0,0.6495406051742723
24,-7.5,-2.598076211353316,0.0,0.9965348651358744
25,-8.0,-1.7320508075688772,0.0,0.9455971467020856
26,-7.5,-0.8660254037844386,0.0,0.9541026960936244
27,-8.0,0.0,0.0,0.9893582466233818
28,-7.5,0.8660254037844386,0.0,0.9541026960936244
29,-8.0,1.7320508075688772,0.0,0.9455971467020856
30,-7.5,2.598076211353316,0.0,0.9965348651358744
31,-8.0,3.4641016151377544,0.0,0.6495406051742723
32,-7.5,4.330127018922193,0.0,0.6921934864921443
33,-8.0,5.196152422706632,0.0,-0.1143632825177604
34,-7.5,6.06217782649107,0.0,-0.2171294532881064
35,-8.0,6.928203230275509,0.0,-0.91609375282783
36,-6.5,-7.794228634059947,0.0,-0.6624717155863972
37,-7.0,-6.928203230275509,0.0,-0.4114823068421405
38,-6.5,-6.06217782649107,0.0,0.5112026723746665
39,-7.0,-5.196152422706632,0.0,0.6495406051742723
40,-6.5,-4.330127018922193,0.0,0.9990439103118804
41,-7.0,-3.4641016151377544,0.0,0.9990439103118804
42,-6.5,-2.598076211353316,0.0,0.6569865987187891
43,-7.0,-1.7320508075688772,0.0,0.8003730606575937
44,-6.5,-0.8660254037844386,0.0,0.2708281386455921
45,-7.0,0.0,0.0,0.6569865987187891
46,-6.5,0.8660254037844386,0.0,0.2708281386455921
47,-7.0,1.7320508075688772,0.0,0.8003730606575937
48,-6.5,2.598076211353316,0.0,0.6569865987187891
49,-7.0,3.4641016151377544,0.0,0.9990439103118804
50,-6.5,4.330127018922193,0.0,0.9990439103118804
51,-7.0,5.196152422706632,0.0,0.6495406051742723
52,-6.5,6.06217782649107,0.0,0.5112026723746665
53,-7.0,6.928203230275509,0.0,-0.4114823068421405
54,-5.5,-7.794228634059947,0.0,-0.1143632825177604
55,-6.0,-6.928203230275509,0.0,0.256719655795026
56,-5.5,-6.06217782649107,0.0,0.9455971467020856
57,-6.0,-5.196152422706632,0.0,0.9965348651358744
58,-5.5,-4.330127018922193,0.0,0.6569865987187891
59,-6.0,-3.4641016151377544,0.0,0.601212760759251
60,-5.5,-2.598076211353316,0.0,-0.1990836625189228
61,-6.0,-1.7320508075688772,0.0,-0.0381780282199168
62,-5.5,-0.8660254037844386,0.0,-0.655935210835253
63,-6.0,0.0,0.0,-0.2794154981989258
64,-5.5,0.8660254037844386,0.0,-0.655935210835253
65,-6.0,1.7320508075688772,0.0,-0.0381780282199168
66,-5.5,2.598076211353316,0.0,-0.1990836625189228
67,-6.0,3.4641016151377544,0.0,0.601212760759251
68,-5.5,4.330127018922193,0.0,0.6569865987187891
69,-6.0,5.196152422706632,0.0,0.9965348651358744
70,-5.5,6.06217782649107,0.0,0.9455971467020856
71,-6.0,6.928203230275509,0.0,0.256719655795026
72,-4.5,-7.794228634059947,0.0,0.4121184852417566
73,-5.0,-6.928203230275509,0.0,0.7712319401165738
74,-4.5,-6.06217782649107,0.0,0.9541026960936244
75,-5.0,-5.196152422706632,0.0,0.8003730606575937
76,-4.5,-4.330127018922193,0.0,-0.0381780282199168
77,-5.0,-3.4641016151377544,0.0,-0.1990836625189228
78,-4.5,-2.598076211353316,0.0,-0.8852507661210228
79,-5.0,-1.7320508075688772,0.0,-0.8369480668167213
80,-4.5,-0.8660254037844386,0.0,-0.9915860810139135
81,-5.0,0.0,0.0,-0.9589242746631385
82,-4.5,0.8660254037844386,0.0,-0.9915860810139135
83,-5.0,1.7320508075688772,0.0,-0.8369480668167213
84,-4.5,2.598076211353316,0.0,-0.8852507661210228
85,-5.0,3.4641016151377544,0.0,-0.1990836625189228
86,-4.5,4.330127018922193,0.0,-0.0381780282199168
87,-5.0,5.196152422706632,0.0,0.8003730606575937
88,-4.5,6.06217782649107,0.0,0.9541026960936244
89,-5.0,6.928203230275509,0.0,0.7712319401165738
90,-3.5,-7.794228634059947,0.0,0.7712319401165738
91,-4.0,-6.928203230275509,0.0,0.989358246623382
92,-3.5,-6.06217782649107,0.0,0.6569865987187891
93,-4.0,-5.196152422706632,0.0,0.2708281386455921
94,-3.5,-4.330127018922193,0.0,-0.655935210835253
95,-4.0,-3.4641016151377544,0.0,-0.8369480668167213
96,-3.5,-2.598076211353316,0.0,-0.9381702683532772
97,-4.0,-1.7320508075688772,0.0,-0.9381702683532772
98,-3.5,-0.8660254037844386,0.0,-0.4474917522369206
99,-4.0,0.0,0.0,-0.7568024953079282
100,-3.5,0.8660254037844386,0.0,-0.4474917522369206
101,-4.0,1.7320508075688772,0.0,-0.9381702683532772
102,-3.5,2.598076211353316,0.0,-0.9381702683532772
103,-4.0,3.4641016151377544,0.0,-0.8369480668167213
104,-3.5,4.330127018922193,0.0,-0.655935210835253
105,-4.0,5.196152422706632,0.0,0.2708281386455921
106,-3.5,6.06217782649107,0.0,0.6569865987187891
107,-4.0,6.928203230275509,0.0,0.989358246623382
108,-2.5,-7.794228634059947,0.0,0.9455971467020856
109,-3.0,-6.928203230275509,0.0,0.9541026960936244
110,-2.5,-6.06217782649107,0.0,0.2708281386455921
111,-3.0,-5.196152422706632,0.0,-0.2794154981989258
112,-2.5,-4.330127018922193,0.0,-0.9589242746631385
113,-3.0,-3.4641016151377544,0.0,-0.9915860810139135
114,-2.5,-2.598076211353316,0.0,-0.4474917522369206
115,-3.0,-1.7320508075688772,0.0,-0.3169471632012822
116,-2.5,-0.8660254037844386,0.0,0.4757718381527513
117,-3.0,0.0,0.0,0.1411200080598672
118,-2.5,0.8660254037844386,0.0,0.4757718381527513
119,-3.0,1.7320508075688772,0.0,-0.3169471632012822
120,-2.5,2.598076211353316,0.0,-0.4474917522369206
121,-3.0,3.4641016151377544,0.0,-0.9915860810139135
122,-2.5,4.330127018922193,0.0,-0.9589242746631385
123,-3.0,5.196152422706632,0.0,-0.2794154981989258
124,-2.5,6.06217782649107,0.0,0.2708281386455921
125,-3.0,6.928203230275509,0.0,0.9541026960936244
126,-1.5,-7.794228634059947,0.0,0.9965348651358744
127,-2.0,-6.928203230275509,0.0,0.8003730606575937
128,-1.5,-6.06217782649107,0.0,-0.0381780282199168
129,-2.0,-5.196152422706632,0.0,-0.655935210835253
130,-1.5,-4.330127018922193,0.0,-0.9915860810139135
131,-2.0,-3.4641016151377544,0.0,-0.756802495307928
132,-1.5,-2.598076211353316,0.0,0.1411200080598672
133,-2.0,-1.7320508075688772,0.0,0.4757718381527513
