Node Number,X,Y,Z,Weight
0,-8.5,-7.794228634059947,0.0,834
1,-9.0,-6.928203230275509,0.0,835
2,-8.5,-6.06217782649107,0.0,836
3,-9.0,-5.196152422706632,0.0,837
4,-8.5,-4.330127018922193,0.0,838
5,-9.0,-3.4641016151377544,0.0,839
6,-8.5,-2.598076211353316,0.0,840
7,-9.0,-1.7320508075688772,0.0,841
8,-8.5,-0.8660254037844386,0.0,842
9,-9.0,0.0,0.0,843
10,-8.5,0.8660254037844386,0.0,844
11,-9.0,1.7320508075688772,0.0,845
12,-8.5,2.598076211353316,0.0,846
13,-9.0,3.4641016151377544,0.0,847
14,-8.5,4.330127018922193,0.0,848
15,-9.0,5.196152422706632,0.0,849
16,-8.5,6.06217782649107,0.0,850
17,-9.0,6.928203230275509,0.0,851
18,-7.5,-7.794228634059947,0.0,852
19,-8.0,-6.928203230275509,0.0,853
20,-7.5,-6.06217782649107,0.0,854
21,-8.0,-5.196152422706632,0.0,855
22,-7.5,-4.330127018922193,0.0,856
23,-8.0,-3.4641016151377544,0.0,857
24,-7.5,-2.598076211353316,0.0,858
25,-8.0,-1.7320508075688772,0.0,859
26,-7.5,-0.8660254037844386,0.0,860
27,-8.0,0.0,0.0,861
28,-7.5,0.8660254037844386,0.0,862
29,-8.0,1.7320508075688772,0.0,863
30,-7.5,2.598076211353316,0.0,864
31,-8.0,3.4641016151377544,0.0,865
32,-7.5,4.330127018922193,0.0,866
33,-8.0,5.196152422706632,0.0,867
34,-7.5,6.06217782649107,0.0,868
35,-8.0,6.928203230275509,0.0,869
36,-6.5,-7.794228634059947,0.0,870
37,-7.0,-6.928203230275509,0.0,871
38,-6.5,-6.06217782649107,0.0,872
39,-7.0,-5.196152422706632,0.0,873
40,-6.5,-4.330127018922193,0.0,874
41,-7.0,-3.4641016151377544,0.0,875
42,-6.5,-2.598076211353316,0.0,876
43,-7.0,-1.7320508075688772,0.0,877
44,-6.5,-0.8660254037844386,0.0,878
45,-7.0,0.0,0.0,879
46,-6.5,0.8660254037844386,0.0,880
47,-7.0,1.7320508075688772,0.0,881
48,-6.5,2.598076211353316,0.0,882
49,-7.0,3.4641016151377544,0.0,883
50,-6.5,4.330127018922193,0.0,884
51,-7.0,5.196152422706632,0.0,885
