# S1,S2,S3,Weight
3.160000000000000000e+02,4.370000000000000000e+02,4.480000000000000000e+02,9.984511386270074063e-01
3.160000000000000000e+02,3.170000000000000000e+02,3.280000000000000000e+02,9.443484701601647657e-01
3.160000000000000000e+02,3.270000000000000000e+02,3.280000000000000000e+02,9.584531915312908268e-01
3.170000000000000000e+02,4.380000000000000000e+02,4.390000000000000000e+02,7.618449563045760486e-01
3.170000000000000000e+02,3.180000000000000000e+02,4.390000000000000000e+02,6.549770627354712937e-01
3.170000000000000000e+02,3.280000000000000000e+02,4.490000000000000000e+02,7.474909127311211154e-01
3.170000000000000000e+02,4.380000000000000000e+02,4.490000000000000000e+02,8.028939430563315494e-01
3.170000000000000000e+02,3.180000000000000000e+02,3.290000000000000000e+02,5.879093382061209017e-01
3.170000000000000000e+02,3.280000000000000000e+02,3.290000000000000000e+02,6.385813343466434366e-01
3.180000000000000000e+02,3.290000000000000000e+02,4.390000000000000000e+02,3.674794846418359962e-01
3.290000000000000000e+02,4.500000000000000000e+02,4.390000000000000000e+02,1.905136021066689833e-01
3.190000000000000000e+02,3.200000000000000000e+02,4.400000000000000000e+02,-6.769091627698915481e-01
3.200000000000000000e+02,4.400000000000000000e+02,4.410000000000000000e+02,-5.995415912025408023e-01
3.190000000000000000e+02,3.300000000000000000e+02,4.400000000000000000e+02,-4.894745796808440130e-01
3.300000000000000000e+02,4.400000000000000000e+02,4.510000000000000000e+02,-1.940485548438463104e-01
3.190000000000000000e+02,3.200000000000000000e+02,3.300000000000000000e+02,-5.453689321710663007e-01
3.200000000000000000e+02,3.300000000000000000e+02,3.310000000000000000e+02,-3.143340703700291949e-01
3.200000000000000000e+02,3.210000000000000000e+02,4.410000000000000000e+02,-6.127805501401686339e-01
3.210000000000000000e+02,4.410000000000000000e+02,4.420000000000000000e+02,-5.035934173743674691e-01
3.200000000000000000e+02,3.310000000000000000e+02,4.410000000000000000e+02,-4.466002127942438338e-01
3.310000000000000000e+02,4.410000000000000000e+02,4.520000000000000000e+02,-1.487095990552721458e-01
3.200000000000000000e+02,3.210000000000000000e+02,3.310000000000000000e+02,-4.752664590945602230e-01
3.210000000000000000e+02,3.310000000000000000e+02,3.320000000000000000e+02,-2.091507351076878907e-01
3.210000000000000000e+02,3.220000000000000000e+02,4.420000000000000000e+02,-4.609735265098218182e-01
3.220000000000000000e+02,4.420000000000000000e+02,4.430000000000000000e+02,-3.143340703700291949e-01
3.210000000000000000e+02,3.320000000000000000e+02,4.420000000000000000e+02,-3.143340703700291949e-01
3.320000000000000000e+02,4.420000000000000000e+02,4.530000000000000000e+02,-1.321682036185069416e-02
3.210000000000000000e+02,3.220000000000000000e+02,3.320000000000000000e+02,-3.143340703700291949e-01
3.220000000000000000e+02,3.320000000000000000e+02,3.330000000000000000e+02,-1.321682036185069416e-02
3.220000000000000000e+02,3.230000000000000000e+02,4.430000000000000000e+02,-2.091507351076878907e-01
3.230000000000000000e+02,4.430000000000000000e+02,4.440000000000000000e+02,-2.818357314674608399e-02
3.220000000000000000e+02,3.330000000000000000e+02,4.430000000000000000e+02,-8.831425588444254127e-02
3.330000000000000000e+02,4.430000000000000000e+02,4.540000000000000000e+02,2.057129525306093942e-01
3.220000000000000000e+02,3.230000000000000000e+02,3.330000000000000000e+02,-5.820259736429139741e-02
3.230000000000000000e+02,3.330000000000000000e+02,3.340000000000000000e+02,2.616343216598957522e-01
3.230000000000000000e+02,3.240000000000000000e+02,4.440000000000000000e+02,1.341577889106195243e-01
3.240000000000000000e+02,4.440000000000000000e+02,4.450000000000000000e+02,3.296339608541802302e-01
3.230000000000000000e+02,3.340000000000000000e+02,4.440000000000000000e+02,2.198108834645794429e-01
3.340000000000000000e+02,4.440000000000000000e+02,4.550000000000000000e+02,4.827136840010464169e-01
3.230000000000000000e+02,3.240000000000000000e+02,3.340000000000000000e+02,2.754108621324207751e-01
3.240000000000000000e+02,3.340000000000000000e+02,3.350000000000000000e+02,5.756278915746053659e-01
3.240000000000000000e+02,3.250000000000000000e+02,4.450000000000000000e+02,5.184735313313214577e-01
3.250000000000000000e+02,4.450000000000000000e+02,4.460000000000000000e+02,6.898748009694517513e-01
3.240000000000000000e+02,3.350000000000000000e+02,4.450000000000000000e+02,5.644482082438715409e-01
3.350000000000000000e+02,4.450000000000000000e+02,4.560000000000000000e+02,7.623842363033119796e-01
3.240000000000000000e+02,3.250000000000000000e+02,3.350000000000000000e+02,6.295771436954307188e-01
3.250000000000000000e+02,3.350000000000000000e+02,3.360000000000000000e+02,8.534837619335976511e-01
3.250000000000000000e+02,3.260000000000000000e+02,4.460000000000000000e+02,8.467205425911743522e-01
3.260000000000000000e+02,4.460000000000000000e+02,4.470000000000000000e+02,9.450080352740523049e-01
3.250000000000000000e+02,3.360000000000000000e+02,4.460000000000000000e+02,8.600946980511845474e-01
3.360000000000000000e+02,4.460000000000000000e+02,4.570000000000000000e+02,9.600879957669310460e-01
3.250000000000000000e+02,3.260000000000000000e+02,3.360000000000000000e+02,9.074714821298477396e-01
3.260000000000000000e+02,3.360000000000000000e+02,3.370000000000000000e+02,9.961419719094820602e-01
3.260000000000000000e+02,3.270000000000000000e+02,4.470000000000000000e+02,9.986618692387314589e-01
3.270000000000000000e+02,4.470000000000000000e+02,4.480000000000000000e+02,9.829388328792398877e-01
3.260000000000000000e+02,3.370000000000000000e+02,4.470000000000000000e+02,9.986618692387314589e-01
3.370000000000000000e+02,4.470000000000000000e+02,4.580000000000000000e+02,9.829388328792398877e-01
3.260000000000000000e+02,3.270000000000000000e+02,3.370000000000000000e+02,9.977221917967176168e-01
3.270000000000000000e+02,3.370000000000000000e+02,3.380000000000000000e+02,9.151420944374235589e-01
3.270000000000000000e+02,3.280000000000000000e+02,4.480000000000000000e+02,8.804801429136823732e-01
3.280000000000000000e+02,4.480000000000000000e+02,4.490000000000000000e+02,7.401933194867467147e-01
3.270000000000000000e+02,3.380000000000000000e+02,4.480000000000000000e+02,8.909191732501507976e-01
3.380000000000000000e+02,4.480000000000000000e+02,4.590000000000000000e+02,7.688990670983872899e-01
3.270000000000000000e+02,3.280000000000000000e+02,3.380000000000000000e+02,8.222286989298228654e-01
3.280000000000000000e+02,3.380000000000000000e+02,3.390000000000000000e+02,5.792599206711844806e-01
3.280000000000000000e+02,3.290000000000000000e+02,4.490000000000000000e+02,4.807359465500283258e-01
3.290000000000000000e+02,4.490000000000000000e+02,4.500000000000000000e+02,2.501254261187670913e-01
3.280000000000000000e+02,3.390000000000000000e+02,4.490000000000000000e+02,5.172359182481172102e-01
3.390000000000000000e+02,4.490000000000000000e+02,4.600000000000000000e+02,3.287205128711095381e-01
3.280000000000000000e+02,3.290000000000000000e+02,3.390000000000000000e+02,3.866929909159721457e-01
3.290000000000000000e+02,3.390000000000000000e+02,3.400000000000000000e+02,5.058972703169712509e-02
3.290000000000000000e+02,4.500000000000000000e+02,4.610000000000000000e+02,-8.825585875765105948e-02
3.290000000000000000e+02,3.400000000000000000e+02,4.610000000000000000e+02,-1.853356634635538736e-01
3.300000000000000000e+02,4.510000000000000000e+02,4.520000000000000000e+02,4.629259323780048063e-02
3.300000000000000000e+02,3.310000000000000000e+02,4.520000000000000000e+02,-1.321682036185069416e-02
3.300000000000000000e+02,3.410000000000000000e+02,4.620000000000000000e+02,4.334077429026291228e-01
3.300000000000000000e+02,4.510000000000000000e+02,4.620000000000000000e+02,2.754108621324207751e-01
3.300000000000000000e+02,3.310000000000000000e+02,3.420000000000000000e+02,1.629828445216802979e-01
3.300000000000000000e+02,3.410000000000000000e+02,3.420000000000000000e+02,3.823420997818510747e-01
3.310000000000000000e+02,4.520000000000000000e+02,4.530000000000000000e+02,1.196515764937720327e-01
3.310000000000000000e+02,3.320000000000000000e+02,4.530000000000000000e+02,9.046523419709470715e-02
3.310000000000000000e+02,3.420000000000000000e+02,4.630000000000000000e+02,4.705581985262125011e-01
3.310000000000000000e+02,4.520000000000000000e+02,4.630000000000000000e+02,3.162150016775931438e-01
3.310000000000000000e+02,3.320000000000000000e+02,3.430000000000000000e+02,2.616343216598957522e-01
3.310000000000000000e+02,3.420000000000000000e+02,3.430000000000000000e+02,4.459035548586076647e-01
3.320000000000000000e+02,4.530000000000000000e+02,4.540000000000000000e+02,2.754108621324207751e-01
3.320000000000000000e+02,3.330000000000000000e+02,4.540000000000000000e+02,2.754108621324207751e-01
3.320000000000000000e+02,3.430000000000000000e+02,4.640000000000000000e+02,5.756278915746053659e-01
3.320000000000000000e+02,4.530000000000000000e+02,4.640000000000000000e+02,4.334077429026291228e-01
3.320000000000000000e+02,3.330000000000000000e+02,3.440000000000000000e+02,4.334077429026291228e-01
3.320000000000000000e+02,3.430000000000000000e+02,3.440000000000000000e+02,5.756278915746053659e-01
3.330000000000000000e+02,4.540000000000000000e+02,4.550000000000000000e+02,4.947524458244981216e-01
3.330000000000000000e+02,3.340000000000000000e+02,4.550000000000000000e+02,5.184735313313214577e-01
3.330000000000000000e+02,3.440000000000000000e+02,4.650000000000000000e+02,7.272792708754725055e-01
3.330000000000000000e+02,4.540000000000000000e+02,4.650000000000000000e+02,6.083922047644003683e-01
3.330000000000000000e+02,3.340000000000000000e+02,3.450000000000000000e+02,6.502248992452174248e-01
3.330000000000000000e+02,3.440000000000000000e+02,3.450000000000000000e+02,7.451222444671816714e-01
3.340000000000000000e+02,4.550000000000000000e+02,4.560000000000000000e+02,7.362730188887197658e-01
3.340000000000000000e+02,3.350000000000000000e+02,4.560000000000000000e+02,7.707956356650993435e-01
3.340000000000000000e+02,3.450000000000000000e+02,4.660000000000000000e+02,8.850103211269001457e-01
3.340000000000000000e+02,4.550000000000000000e+02,4.660000000000000000e+02,8.029627615361270010e-01
3.340000000000000000e+02,3.350000000000000000e+02,3.460000000000000000e+02,8.600946980511845474e-01
3.340000000000000000e+02,3.450000000000000000e+02,3.460000000000000000e+02,9.074714821298477396e-01
3.350000000000000000e+02,4.560000000000000000e+02,4.570000000000000000e+02,9.320859912983858742e-01
3.350000000000000000e+02,3.360000000000000000e+02,4.570000000000000000e+02,9.565478437556229618e-01
3.350000000000000000e+02,3.460000000000000000e+02,4.670000000000000000e+02,9.889994291472223864e-01
3.350000000000000000e+02,4.560000000000000000e+02,4.670000000000000000e+02,9.565478437556229618e-01
3.350000000000000000e+02,3.360000000000000000e+02,3.470000000000000000e+02,9.889994291472223864e-01
3.350000000000000000e+02,3.460000000000000000e+02,3.470000000000000000e+02,9.971280220366696145e-01
3.360000000000000000e+02,4.570000000000000000e+02,4.580000000000000000e+02,9.984511386270074063e-01
3.360000000000000000e+02,3.370000000000000000e+02,4.580000000000000000e+02,9.887824827411948458e-01
3.360000000000000000e+02,3.470000000000000000e+02,4.680000000000000000e+02,9.705998639506963066e-01
3.360000000000000000e+02,4.570000000000000000e+02,4.680000000000000000e+02,9.947070131452169228e-01
3.360000000000000000e+02,3.370000000000000000e+02,3.480000000000000000e+02,9.584531915312908268e-01
3.360000000000000000e+02,3.470000000000000000e+02,3.480000000000000000e+02,9.443484701601647657e-01
3.370000000000000000e+02,4.580000000000000000e+02,4.590000000000000000e+02,8.640452146712825909e-01
3.370000000000000000e+02,3.380000000000000000e+02,4.590000000000000000e+02,8.028939430563315494e-01
3.370000000000000000e+02,3.480000000000000000e+02,4.690000000000000000e+02,7.758696814457933799e-01
3.370000000000000000e+02,4.580000000000000000e+02,4.690000000000000000e+02,8.525838295431473757e-01
3.370000000000000000e+02,3.380000000000000000e+02,3.490000000000000000e+02,7.178323349855637581e-01
3.370000000000000000e+02,3.480000000000000000e+02,3.490000000000000000e+02,7.025466116761551749e-01
3.380000000000000000e+02,4.590000000000000000e+02,4.600000000000000000e+02,5.081783418098139160e-01
3.380000000000000000e+02,3.390000000000000000e+02,4.600000000000000000e+02,3.962542844041784251e-01
3.380000000000000000e+02,3.490000000000000000e+02,4.700000000000000000e+02,3.962542844041784251e-01
3.380000000000000000e+02,4.590000000000000000e+02,4.700000000000000000e+02,5.081783418098139160e-01
3.380000000000000000e+02,3.390000000000000000e+02,3.500000000000000000e+02,2.797419439709321609e-01
3.380000000000000000e+02,3.490000000000000000e+02,3.500000000000000000e+02,2.797419439709321609e-01
3.390000000000000000e+02,4.600000000000000000e+02,4.610000000000000000e+02,-9.203041372185147631e-03
3.390000000000000000e+02,3.400000000000000000e+02,4.610000000000000000e+02,-1.467846248556519406e-01
3.390000000000000000e+02,3.500000000000000000e+02,4.710000000000000000e+02,-1.078498422088003533e-01
3.390000000000000000e+02,4.600000000000000000e+02,4.710000000000000000e+02,1.069256512901060711e-02
3.390000000000000000e+02,3.400000000000000000e+02,3.510000000000000000e+02,-2.610726535230837309e-01
3.390000000000000000e+02,3.500000000000000000e+02,3.510000000000000000e+02,-2.423252720802915594e-01
3.400000000000000000e+02,3.510000000000000000e+02,4.610000000000000000e+02,-4.738337958947189121e-01
3.510000000000000000e+02,4.720000000000000000e+02,4.610000000000000000e+02,-6.437972364374531242e-01
3.410000000000000000e+02,3.420000000000000000e+02,4.620000000000000000e+02,6.399687232842021789e-01
3.420000000000000000e+02,4.620000000000000000e+02,4.630000000000000000e+02,6.994386840753225032e-01
3.410000000000000000e+02,3.520000000000000000e+02,4.620000000000000000e+02,8.029627615361270010e-01
3.520000000000000000e+02,4.620000000000000000e+02,4.730000000000000000e+02,9.450080352740523049e-01
3.410000000000000000e+02,3.420000000000000000e+02,3.520000000000000000e+02,7.707956356650993435e-01
3.420000000000000000e+02,3.520000000000000000e+02,3.530000000000000000e+02,9.074714821298477396e-01
3.420000000000000000e+02,3.430000000000000000e+02,4.630000000000000000e+02,6.898748009694517513e-01
3.430000000000000000e+02,4.630000000000000000e+02,4.640000000000000000e+02,7.623842363033119796e-01
3.420000000000000000e+02,3.530000000000000000e+02,4.630000000000000000e+02,8.255204517178871271e-01
3.530000000000000000e+02,4.630000000000000000e+02,4.740000000000000000e+02,9.565478437556229618e-01
3.420000000000000000e+02,3.430000000000000000e+02,3.530000000000000000e+02,8.106321252076293948e-01
3.430000000000000000e+02,3.530000000000000000e+02,3.540000000000000000e+02,9.408544349159229103e-01
3.430000000000000000e+02,3.440000000000000000e+02,4.640000000000000000e+02,7.871760583531377531e-01
3.440000000000000000e+02,4.640000000000000000e+02,4.650000000000000000e+02,8.600946980511845474e-01
3.430000000000000000e+02,3.540000000000000000e+02,4.640000000000000000e+02,8.850103211269001457e-01
3.540000000000000000e+02,4.640000000000000000e+02,4.750000000000000000e+02,9.829269032431293684e-01
3.430000000000000000e+02,3.440000000000000000e+02,3.540000000000000000e+02,8.850103211269001457e-01
3.440000000000000000e+02,3.540000000000000000e+02,3.550000000000000000e+02,9.829269032431293684e-01
3.440000000000000000e+02,3.450000000000000000e+02,4.650000000000000000e+02,9.020868035369982163e-01
3.450000000000000000e+02,4.650000000000000000e+02,4.660000000000000000e+02,9.565478437556229618e-01
3.440000000000000000e+02,3.550000000000000000e+02,4.650000000000000000e+02,9.565478437556229618e-01
3.550000000000000000e+02,4.650000000000000000e+02,4.760000000000000000e+02,9.999926946383178583e-01
3.440000000000000000e+02,3.450000000000000000e+02,3.550000000000000000e+02,9.634752511366404537e-01
3.450000000000000000e+02,3.550000000000000000e+02,3.560000000000000000e+02,9.990408078682064819e-01
3.450000000000000000e+02,3.460000000000000000e+02,4.660000000000000000e+02,9.871250604024262021e-01
3.460000000000000000e+02,4.660000000000000000e+02,4.670000000000000000e+02,9.999671063216946099e-01
3.450000000000000000e+02,3.560000000000000000e+02,4.660000000000000000e+02,9.992107946745432123e-01
3.560000000000000000e+02,4.660000000000000000e+02,4.770000000000000000e+02,9.705998639506963066e-01
3.450000000000000000e+02,3.460000000000000000e+02,3.560000000000000000e+02,9.999671063216946099e-01
3.460000000000000000e+02,3.560000000000000000e+02,3.570000000000000000e+02,9.443484701601647657e-01
3.460000000000000000e+02,3.470000000000000000e+02,4.670000000000000000e+02,9.829388328792398877e-01
3.470000000000000000e+02,4.670000000000000000e+02,4.680000000000000000e+02,9.325223130953852468e-01
3.460000000000000000e+02,3.570000000000000000e+02,4.670000000000000000e+02,9.616758062116007588e-01
3.570000000000000000e+02,4.670000000000000000e+02,4.780000000000000000e+02,8.525838295431473757e-01
3.460000000000000000e+02,3.470000000000000000e+02,3.570000000000000000e+02,9.405235877664754884e-01
3.470000000000000000e+02,3.570000000000000000e+02,3.580000000000000000e+02,7.758696814457933799e-01
3.470000000000000000e+02,3.480000000000000000e+02,4.680000000000000000e+02,8.346568450958564700e-01
3.480000000000000000e+02,4.680000000000000000e+02,4.690000000000000000e+02,7.102265273489407615e-01
3.470000000000000000e+02,3.580000000000000000e+02,4.680000000000000000e+02,7.962689229845052452e-01
3.580000000000000000e+02,4.680000000000000000e+02,4.790000000000000000e+02,6.135148427449451658e-01
3.470000000000000000e+02,3.480000000000000000e+02,3.580000000000000000e+02,7.401933194867467147e-01
3.480000000000000000e+02,3.580000000000000000e+02,3.590000000000000000e+02,4.715024899448312379e-01
3.480000000000000000e+02,3.490000000000000000e+02,4.690000000000000000e+02,5.172359182481172102e-01
3.490000000000000000e+02,4.690000000000000000e+02,4.700000000000000000e+02,3.287205128711095381e-01
3.480000000000000000e+02,3.590000000000000000e+02,4.690000000000000000e+02,4.807359465500283258e-01
3.590000000000000000e+02,4.690000000000000000e+02,4.800000000000000000e+02,2.501254261187670913e-01
3.480000000000000000e+02,3.490000000000000000e+02,3.590000000000000000e+02,3.866929909159721457e-01
3.490000000000000000e+02,3.590000000000000000e+02,3.600000000000000000e+02,5.058972703169712509e-02
3.490000000000000000e+02,3.500000000000000000e+02,4.700000000000000000e+02,6.058044433540357016e-02
3.500000000000000000e+02,4.700000000000000000e+02,4.710000000000000000e+02,-1.564604954326374864e-01
3.490000000000000000e+02,3.600000000000000000e+02,4.700000000000000000e+02,4.060460522265253031e-02
3.600000000000000000e+02,4.700000000000000000e+02,4.810000000000000000e+02,-1.949071087353534404e-01
3.490000000000000000e+02,3.500000000000000000e+02,3.600000000000000000e+02,-7.843031196513333692e-02
3.500000000000000000e+02,3.600000000000000000e+02,3.610000000000000000e+02,-4.143716547571628106e-01
3.500000000000000000e+02,3.510000000000000000e+02,4.710000000000000000e+02,-4.401434841169460932e-01
3.510000000000000000e+02,4.710000000000000000e+02,4.720000000000000000e+02,-6.295030780740543674e-01
3.500000000000000000e+02,3.610000000000000000e+02,4.710000000000000000e+02,-4.401434841169460932e-01
3.610000000000000000e+02,4.710000000000000000e+02,4.820000000000000000e+02,-6.295030780740543674e-01
3.500000000000000000e+02,3.510000000000000000e+02,3.610000000000000000e+02,-5.544602372627472908e-01
3.510000000000000000e+02,3.610000000000000000e+02,3.620000000000000000e+02,-8.060295751167747547e-01
3.510000000000000000e+02,4.720000000000000000e+02,4.830000000000000000e+02,-8.560064310997029802e-01
3.510000000000000000e+02,3.620000000000000000e+02,4.830000000000000000e+02,-9.137091494146344361e-01
3.530000000000000000e+02,4.740000000000000000e+02,4.730000000000000000e+02,9.971280220366696145e-01
3.530000000000000000e+02,3.520000000000000000e+02,4.730000000000000000e+02,9.889994291472223864e-01
3.540000000000000000e+02,4.750000000000000000e+02,4.740000000000000000e+02,9.999671063216946099e-01
3.540000000000000000e+02,3.530000000000000000e+02,4.740000000000000000e+02,9.961419719094820602e-01
3.550000000000000000e+02,4.760000000000000000e+02,4.750000000000000000e+02,9.869665831430963765e-01
3.550000000000000000e+02,3.540000000000000000e+02,4.750000000000000000e+02,9.990408078682064819e-01
3.560000000000000000e+02,4.770000000000000000e+02,4.760000000000000000e+02,9.283479353032145776e-01
3.560000000000000000e+02,3.550000000000000000e+02,4.760000000000000000e+02,9.705998639506963066e-01
3.570000000000000000e+02,4.780000000000000000e+02,4.770000000000000000e+02,7.895557688708902955e-01
3.570000000000000000e+02,3.560000000000000000e+02,4.770000000000000000e+02,8.751042576517846783e-01
3.580000000000000000e+02,4.790000000000000000e+02,4.780000000000000000e+02,5.441225601626592523e-01
3.580000000000000000e+02,3.570000000000000000e+02,4.780000000000000000e+02,6.790740329366027339e-01
3.590000000000000000e+02,4.800000000000000000e+02,4.790000000000000000e+02,1.905136021066689833e-01
3.590000000000000000e+02,3.580000000000000000e+02,4.790000000000000000e+02,3.674794846418359962e-01
3.600000000000000000e+02,4.810000000000000000e+02,4.800000000000000000e+02,-2.329028748491702994e-01
3.600000000000000000e+02,3.590000000000000000e+02,4.800000000000000000e+02,-3.895879267231401599e-02
3.610000000000000000e+02,4.820000000000000000e+02,4.810000000000000000e+02,-6.437972364374531242e-01
3.610000000000000000e+02,3.600000000000000000e+02,4.810000000000000000e+02,-4.738337958947189121e-01
3.620000000000000000e+02,4.830000000000000000e+02,4.820000000000000000e+02,-9.307815548053440802e-01
3.620000000000000000e+02,3.610000000000000000e+02,4.820000000000000000e+02,-8.319157352293069518e-01
3.630000000000000000e+02,3.640000000000000000e+02,4.840000000000000000e+02,5.884364963851314023e-01
3.640000000000000000e+02,4.840000000000000000e+02,4.850000000000000000e+02,3.396151345845817016e-01
3.630000000000000000e+02,3.740000000000000000e+02,4.840000000000000000e+02,5.884364963851314023e-01
3.740000000000000000e+02,4.840000000000000000e+02,4.950000000000000000e+02,3.396151345845817016e-01
3.630000000000000000e+02,3.640000000000000000e+02,3.740000000000000000e+02,7.604360206351531426e-01
3.640000000000000000e+02,3.740000000000000000e+02,3.750000000000000000e+02,7.054780048292857986e-01
3.640000000000000000e+02,3.650000000000000000e+02,4.850000000000000000e+02,4.340741037102883171e-01
3.650000000000000000e+02,4.850000000000000000e+02,4.860000000000000000e+02,1.205373488592354769e-01
3.640000000000000000e+02,3.750000000000000000e+02,4.850000000000000000e+02,4.965073924755133428e-01
3.750000000000000000e+02,4.850000000000000000e+02,4.960000000000000000e+02,2.451102674699807138e-01
3.640000000000000000e+02,3.650000000000000000e+02,3.750000000000000000e+02,6.184108670119832230e-01
3.650000000000000000e+02,3.750000000000000000e+02,3.760000000000000000e+02,4.965073924755133428e-01
3.650000000000000000e+02,3.660000000000000000e+02,4.860000000000000000e+02,8.983248594575481139e-02
3.660000000000000000e+02,4.860000000000000000e+02,4.870000000000000000e+02,-2.558965060475679731e-01
3.650000000000000000e+02,3.760000000000000000e+02,4.860000000000000000e+02,2.137554691837391663e-01
3.760000000000000000e+02,4.860000000000000000e+02,4.970000000000000000e+02,-3.054697887110831636e-02
3.650000000000000000e+02,3.660000000000000000e+02,3.760000000000000000e+02,2.765592592775843461e-01
3.660000000000000000e+02,3.760000000000000000e+02,3.770000000000000000e+02,8.983248594575481139e-02
3.660000000000000000e+02,3.670000000000000000e+02,4.870000000000000000e+02,-3.838307528661283885e-01
3.670000000000000000e+02,4.870000000000000000e+02,4.880000000000000000e+02,-6.798034808061822476e-01
3.660000000000000000e+02,3.770000000000000000e+02,4.870000000000000000e+02,-2.290403753035130385e-01
3.770000000000000000e+02,4.870000000000000000e+02,4.980000000000000000e+02,-4.318856048438164397e-01
3.660000000000000000e+02,3.670000000000000000e+02,3.770000000000000000e+02,-2.290403753035130385e-01
3.670000000000000000e+02,3.770000000000000000e+02,3.780000000000000000e+02,-4.318856048438164397e-01
3.670000000000000000e+02,3.680000000000000000e+02,4.880000000000000000e+02,-8.184523177226520341e-01
3.680000000000000000e+02,4.880000000000000000e+02,4.890000000000000000e+02,-9.660638620559565126e-01
3.670000000000000000e+02,3.780000000000000000e+02,4.880000000000000000e+02,-6.972301794445727730e-01
3.780000000000000000e+02,4.880000000000000000e+02,4.990000000000000000e+02,-8.184523177226520341e-01
3.670000000000000000e+02,3.680000000000000000e+02,3.780000000000000000e+02,-7.305671975464016477e-01
3.680000000000000000e+02,3.780000000000000000e+02,3.790000000000000000e+02,-8.670104411633561270e-01
3.680000000000000000e+02,3.690000000000000000e+02,4.890000000000000000e+02,-9.999894127234640884e-01
3.690000000000000000e+02,4.890000000000000000e+02,4.900000000000000000e+02,-9.394669048577301007e-01
3.680000000000000000e+02,3.790000000000000000e+02,4.890000000000000000e+02,-9.803592472183941808e-01
3.790000000000000000e+02,4.890000000000000000e+02,5.000000000000000000e+02,-9.993764108564420212e-01
3.680000000000000000e+02,3.690000000000000000e+02,3.790000000000000000e+02,-9.932569640415885859e-01
3.690000000000000000e+02,3.790000000000000000e+02,3.800000000000000000e+02,-9.925207967985485435e-01
3.690000000000000000e+02,3.700000000000000000e+02,4.900000000000000000e+02,-7.928415859706676727e-01
3.700000000000000000e+02,4.900000000000000000e+02,4.910000000000000000e+02,-5.453689321710663007e-01
3.690000000000000000e+02,3.800000000000000000e+02,4.900000000000000000e+02,-9.041147054030356234e-01
3.800000000000000000e+02,4.900000000000000000e+02,5.010000000000000000e+02,-8.337032258954820696e-01
3.690000000000000000e+02,3.700000000000000000e+02,3.800000000000000000e+02,-8.527845502818471868e-01
3.700000000000000000e+02,3.800000000000000000e+02,3.810000000000000000e+02,-7.015045153488340679e-01
3.700000000000000000e+02,3.710000000000000000e+02,4.910000000000000000e+02,-2.393169721743583778e-01
3.710000000000000000e+02,4.910000000000000000e+02,4.920000000000000000e+02,9.046523419709470715e-02
3.700000000000000000e+02,3.810000000000000000e+02,4.910000000000000000e+02,-4.466002127942438338e-01
3.810000000000000000e+02,4.910000000000000000e+02,5.020000000000000000e+02,-3.292381994818665003e-01
3.700000000000000000e+02,3.710000000000000000e+02,3.810000000000000000e+02,-3.292381994818665003e-01
3.710000000000000000e+02,3.810000000000000000e+02,3.820000000000000000e+02,-8.831425588444254127e-02
3.710000000000000000e+02,3.720000000000000000e+02,4.920000000000000000e+02,4.334077429026291228e-01
3.720000000000000000e+02,4.920000000000000000e+02,4.930000000000000000e+02,6.994386840753225032e-01
3.710000000000000000e+02,3.820000000000000000e+02,4.920000000000000000e+02,2.198108834645794429e-01
3.820000000000000000e+02,4.920000000000000000e+02,5.030000000000000000e+02,3.296339608541802302e-01
3.710000000000000000e+02,3.720000000000000000e+02,3.820000000000000000e+02,3.561856159883653450e-01
3.720000000000000000e+02,3.820000000000000000e+02,3.830000000000000000e+02,5.756278915746053659e-01
3.720000000000000000e+02,3.730000000000000000e+02,4.930000000000000000e+02,9.127022754164859641e-01
3.730000000000000000e+02,4.930000000000000000e+02,4.940000000000000000e+02,9.950091133629028750e-01
3.720000000000000000e+02,3.830000000000000000e+02,4.930000000000000000e+02,7.951439010253263939e-01
3.830000000000000000e+02,4.930000000000000000e+02,5.040000000000000000e+02,8.534837619335976511e-01
3.720000000000000000e+02,3.730000000000000000e+02,3.830000000000000000e+02,8.790110945436651058e-01
3.730000000000000000e+02,3.830000000000000000e+02,3.840000000000000000e+02,9.697920129727191085e-01
3.730000000000000000e+02,4.940000000000000000e+02,5.050000000000000000e+02,9.904652874536219453e-01
3.730000000000000000e+02,3.840000000000000000e+02,5.050000000000000000e+02,9.977221917967176168e-01
3.740000000000000000e+02,4.950000000000000000e+02,4.960000000000000000e+02,2.765592592775843461e-01
3.740000000000000000e+02,3.750000000000000000e+02,4.960000000000000000e+02,4.653731960756336550e-01
3.740000000000000000e+02,3.850000000000000000e+02,5.060000000000000000e+02,3.396151345845817016e-01
3.740000000000000000e+02,4.950000000000000000e+02,5.060000000000000000e+02,2.137554691837391663e-01
3.740000000000000000e+02,3.750000000000000000e+02,3.860000000000000000e+02,5.884364963851314023e-01
3.740000000000000000e+02,3.850000000000000000e+02,3.860000000000000000e+02,5.274298203898253323e-01
3.750000000000000000e+02,4.960000000000000000e+02,4.970000000000000000e+02,1.205373488592354769e-01
3.750000000000000000e+02,3.760000000000000000e+02,4.970000000000000000e+02,2.451102674699807138e-01
3.750000000000000000e+02,3.860000000000000000e+02,5.070000000000000000e+02,2.451102674699807138e-01
3.750000000000000000e+02,4.960000000000000000e+02,5.070000000000000000e+02,1.205373488592354769e-01
