Node Number,X,Y,Z,Weight
0,-0.00988108665,0.0337135196,2.63474558e-08,9
1,-0.0082213236,0.0337050445,-0.000635758508,7
2,-0.00988122169,0.0337134674,-0.00199988694,7
3,-0.00989852753,0.0303785652,-0.00068613654,500
4,-0.00988165382,0.0337128192,-0.00999979395,70000
5,-0.00989308022,0.0316079333,-0.00999925658,7
6,-0.00988145731,0.0337131396,-0.00799978618,0
7,-0.00788216293,0.0337026045,-0.0100001739,4
8,-0.00988164917,0.0337128043,0.00999982748,3
9,-0.00989307556,0.0316079035,0.00999927893,1
10,-0.00788216759,0.0337025933,0.010000214,3
11,-0.00988141075,0.0337131359,0.00799981691,5
12,-0.00990067236,0.0299458969,0.00307745207,0
13,-0.00991921313,0.0259943046,0.00133309001,4
14,-0.00988115277,0.0337135643,0.00199992186,3
15,-0.00989560597,0.031024063,0.00629045768,6
16,-0.00988117792,0.0337134488,0.00399984,8
17,-0.00994214974,0.0210797638,0.00999713689,0
18,-0.00727172615,0.0220780782,0.00999806449,9
19,-0.00993296131,0.0231859572,0.0099975802,6
20,-0.00993119366,0.0234270599,0.00660003582,5
21,-0.00990352873,0.0295027923,0.00999884773,2
22,-0.00991290715,0.0274394359,0.0066351709,7
23,-0.00990354456,0.0295027979,-0.00999882165,0
24,-0.00991970673,0.025994109,-0.00716531323,4
25,-0.00989956595,0.0302051213,-0.00516614551,5
26,-0.00992342364,0.0252918508,0.00999801978,3
27,-0.0070872535,0.0259812828,0.00999872852,3
28,-0.00991360936,0.0273974445,0.00999843795,3
29,-0.00995978527,0.0163400173,0.00499805994,0
30,-0.00995334703,0.0181835294,0.00749738142,0
31,-0.00994614139,0.0198878869,0.00578449061,2
32,-0.0099509852,0.018568553,0.00252734148,5
33,-0.00993813388,0.0217267126,0.00308716903,3
34,-0.00991647877,0.0266068298,-0.00313089928,6
35,-0.00993238576,0.0230986811,-0.00466550048,1
36,-0.00992847234,0.0239394996,-0.00202047825,0
37,-0.00988125335,0.0337133594,-0.00399979809,8
38,-0.00992343761,0.0252918452,-0.00999799371,7
39,-0.00991362426,0.0273974463,-0.00999840908,8
40,-0.00654998934,0.0274240263,-0.00999903306,0
41,-0.00994069222,0.0210865419,-3.63591716e-05,2
42,-0.0098813111,0.0337133333,-0.00599977607,9
43,-0.00618900266,0.0336955301,-0.00605069706,1
44,-0.00988125522,0.0337133519,0.0059998068,9
45,-0.00618442753,0.0336955078,0.00605562702,1
46,-0.0069319997,0.0336990468,0.00228124019,0
47,-0.00618719915,0.0310061481,-0.00999972969,0
48,-0.00506700436,0.0301826522,0.009999712,4
49,-0.00653414568,0.0234125387,-0.00999843702,8
50,-0.00492410129,0.0336902738,-0.000437466399,4
51,-0.00588279357,0.0336936563,0.0100003472,1
52,-0.00588281406,0.0336936638,-0.0100003248,6
53,-0.00412152521,0.0336868949,-0.00315652997,0
54,-0.00327259395,0.0336834341,0.00260128011,6
55,-0.0046009142,0.0230768695,0.00999888778,0
56,-0.0048654424,0.0197663326,0.00999846216,6
57,-0.00297944387,0.0299151801,-0.0099998368,7
58,-0.00303831766,0.0336822718,0.00796476286,1
59,-0.0028834499,0.0336816832,-0.00750013441,9
60,-0.00125423726,0.0259587988,-0.00999977253,2
61,-0.00304936548,0.0265776664,0.00999952853,9
62,-0.00388336251,0.0336853899,-0.010000322,8
63,-0.00388334924,0.0336854011,0.0100003481,6
64,-0.00302817021,0.0217002034,-0.00999915879,5
65,-0.00195149577,0.0239076912,0.00999957137,0
66,-0.00188369572,0.0336775929,0.0100002019,9
67,-0.00138096255,0.0336758569,0.00517113972,6
68,-0.000975462259,0.0336742885,-0.000322622596,4
69,-0.00188370724,0.0336775854,-0.0100001879,1
70,-0.000585800793,0.0303385742,0.00999998488,5
71,-0.000978612225,0.0336742923,-0.00346477586,6
72,0.00111628836,0.0336661302,0.00749995233,7
73,0.000246102078,0.0336694904,0.00279023126,3
74,0.000266715069,0.0336694196,-0.00640073931,7
75,9.42108672e-05,0.0210506935,-0.0100000054,0
76,0.000786647259,0.0303334408,-0.0100000156,6
77,0.0014124501,0.0259491149,0.0100002233,8
78,0.00167998846,0.033663854,-0.00282697799,5
79,0.000116181123,0.0336699896,0.0100000147,0
80,0.000116163857,0.0336699933,-0.00999999046,1
81,0.00209039357,0.0238934588,-0.0100004226,1
82,0.00311699533,0.0336581171,0.00175000716,3
83,0.00255451445,0.0336604044,0.00470641674,4
84,0.00211630855,0.0336624198,0.00999981072,0
85,0.00211628294,0.03366239,-0.00999980047,0
86,0.00321351457,0.0265545882,-0.0100004738,1
87,0.00317609939,0.0298919473,0.0100001711,3
88,0.00382512994,0.0336553976,-0.00650285883,5
89,0.00411664834,0.033654578,0.00999968406,3
90,0.00526631577,0.0301427543,-0.0100002848,7
91,0.00672241254,0.0273728166,0.0100009572,1
92,0.0048257201,0.0336511023,-0.00202082843,5
93,0.00606668321,0.0336461402,0.0074653551,6
94,0.00411663344,0.0336545818,-0.00999967381,3
95,0.00473240437,0.0230439957,-0.0100011164,7
96,0.00661786087,0.0336434506,0.00375002273,6
97,0.00496788928,0.0197345354,-0.0100015467,7
98,0.00608498743,0.0336457267,0.000865719456,7
99,0.00639473973,0.0309566539,0.0100002596,5
100,0.00611717906,0.0336463265,-0.00999966636,9
101,0.00724605983,0.0259266272,-0.0100012813,6
102,0.00686786743,0.0336424224,-0.00500000687,0
103,0.0061172084,0.033646334,0.00999965798,8
104,0.0078683896,0.0336377472,-0.000625008834,0
105,0.00739492383,0.0220261086,-0.0100019425,5
106,0.00811787602,0.0336373821,0.00999982376,0
107,0.00811784342,0.0336374044,-0.00999979023,4
108,0.010118735,0.0336266905,0.00600021426,5
109,0.00754513266,0.0181265417,-0.0100026252,3
110,0.010096455,0.0294197127,-0.0100011667,7
111,0.0101188915,0.0336264931,0.00200010231,5
112,0.010096469,0.0294196904,0.0100011695,4
113,0.0101069044,0.0315233432,-0.0100007495,7
114,0.0101185963,0.0336268283,0.00800021272,7
115,0.0101069361,0.031523291,0.0100007318,4
116,0.010118614,0.0336268172,-0.00800020061,5
117,0.0101188608,0.033626467,-0.00200009043,4
118,0.010057834,0.0210077316,-0.0100028748,0
119,0.0101188496,0.033626508,0.00400017388,2
120,0.0101187937,0.0336264968,-0.00400016177,2
121,0.0100670233,0.0231102891,-0.0100024305,7
122,0.0100687826,0.0233502276,-0.00660319161,1
123,0.0100618694,0.0216525458,-0.0030888624,8
124,0.0100538507,0.0198174026,-0.00578812277,1
125,0.0100807827,0.0259135906,-0.00133358559,9
126,0.0100870896,0.0273574106,-0.00663724029,0
127,0.010101473,0.0302934535,0.000686291896,8
128,0.0100835217,0.0265254211,0.00313200941,5
129,0.0100993225,0.0298612341,-0.00307808141,5
130,0.0101043927,0.0309387501,-0.00629148073,0
131,0.0100863865,0.0273162909,0.0100015784,4
132,0.0100802993,0.0259138197,0.00716800522,3
133,0.010118763,0.0336266086,-0.00600020215,1
134,0.0100765601,0.0252131447,-0.0100019956,9
135,0.0100863753,0.0273163021,-0.0100015793,5
136,0.0101004718,0.0301203374,0.00516718347,9
137,0.0101189176,0.0336264335,4.7114459e-09,4
138,0.0101183699,0.0336271748,-0.0100001805,6
139,0.0101183783,0.0336271413,0.0100002019,1
140,0.00800000038,0.0,-0.00999999978,9
141,0.00675000018,0.0,-0.00499999989,1
142,0.00600000005,0.0,-0.00999999978,4
143,0.00999999978,0.0,-0.00800000038,6
144,0.00370833324,0.0,-0.00650297664,2
145,-0.00999999978,0.0,0.0,8
146,-0.00833985768,0.0,-0.000635795936,6
147,-0.00705008535,0.0,0.00228126091,1
148,-0.00504166633,0.0,-0.000437500014,4
149,-0.00338962208,0.0,0.00260125869,2
150,-0.00999999978,0.0,0.00200000009,2
151,-0.00999999978,0.0,0.00400000019,5
152,-0.00630208571,0.0,0.00605558278,9
153,-0.00999999978,0.0,-0.00999999978,5
154,-0.00999698881,0.00211065495,-0.00999650545,6
155,-0.00800000038,0.0,-0.00999999978,2
156,-0.00999999978,0.0,-0.00800000038,7
157,0.00999999978,0.0,-0.00999999978,0
158,0.0100029875,0.00209816173,-0.0100035137,2
159,-0.00999999978,0.0,0.00999999978,7
160,-0.00999999978,0.0,0.00800000038,9
161,-0.00800000038,0.0,0.00999999978,9
162,-0.0099969767,0.00211063703,0.00999649987,6
163,0.00243781367,0.0,0.004706454,2
164,0.00594927603,0.0,0.00746547803,4
165,0.00100000005,0.0,0.00749999983,9
166,0.00400000019,0.0,0.00999999978,5
167,0.00200000009,0.0,0.00999999978,8
168,0.00470833341,0.0,-0.00202083332,4
169,0.00156325696,0.0,-0.00282699266,9
170,-0.00999999978,0.0,-0.00400000019,4
171,-0.00630668085,0.0,-0.00605066819,3
172,-0.00423874939,0.0,-0.00315652858,1
173,-0.00999999978,0.0,-0.00200000009,4
174,-0.00109220832,0.0,-0.000322630513,4
175,-0.00999999978,0.0,-0.00600000005,0
176,-0.00999524817,0.00269503845,-0.00628751284,5
177,-0.00600000005,0.0,0.00999999978,3
178,-0.00315486011,0.0,0.00796458032,5
179,-0.00628748955,0.00269212597,0.00999743119,8
180,0.00400000019,0.0,-0.00999999978,3
181,0.00629116129,0.00268439413,-0.0100025162,0
182,-0.00400000019,0.0,0.00999999978,1
183,-0.00400000019,0.0,-0.00999999978,7
184,-0.00600000005,0.0,-0.00999999978,4
185,-0.00525266537,0.00286543602,-0.00999777671,0
186,-0.00300000026,0.0,-0.00749999983,0
